MakerSalesID,Maker,RawCategory,Year,Sales,CategoryGroup
11470,SRI RAMA TRAILERS,LMV,2024,0,4W
11471,SRI SAI MARKETING,3W,2015,0,3W
11472,SRI SAI MARKETING,3W,2016,1,3W
11473,SRI SAI MARKETING,3W,2017,0,3W
11474,SRI SAI MARKETING,3W,2018,0,3W
11475,SRI SAI MARKETING,3W,2019,0,3W
11476,SRI SAI MARKETING,3W,2020,0,3W
11477,SRI SAI MARKETING,3W,2021,0,3W
11478,SRI SAI MARKETING,3W,2022,0,3W
11479,SRI SAI MARKETING,3W,2023,0,3W
11480,SRI SAI MARKETING,3W,2024,0,3W
11481,SRIVARU MOTORS PVT LTD,2W,2015,0,2W
11482,SRIVARU MOTORS PVT LTD,2W,2016,0,2W
11483,SRIVARU MOTORS PVT LTD,2W,2017,0,2W
11484,SRIVARU MOTORS PVT LTD,2W,2018,0,2W
11485,SRIVARU MOTORS PVT LTD,2W,2019,0,2W
11486,SRIVARU MOTORS PVT LTD,2W,2020,0,2W
11487,SRIVARU MOTORS PVT LTD,2W,2021,77,2W
11488,SRIVARU MOTORS PVT LTD,2W,2022,60,2W
11489,SRIVARU MOTORS PVT LTD,2W,2023,24,2W
11490,SRIVARU MOTORS PVT LTD,2W,2024,0,2W
11491,SSB INDISTRIES,3W,2015,0,3W
11492,SSB INDISTRIES,3W,2016,0,3W
11493,SSB INDISTRIES,3W,2017,69,3W
11494,SSB INDISTRIES,3W,2018,141,3W
11495,SSB INDISTRIES,3W,2019,391,3W
11496,SSB INDISTRIES,3W,2020,311,3W
11497,SSB INDISTRIES,3W,2021,603,3W
11498,SSB INDISTRIES,3W,2022,1746,3W
11499,SSB INDISTRIES,3W,2023,2248,3W
11500,SSB INDISTRIES,3W,2024,1021,3W
11501,SSEV ENTERPRISES PRIVATE LIMITED,3W,2015,0,3W
11502,SSEV ENTERPRISES PRIVATE LIMITED,3W,2016,0,3W
11503,SSEV ENTERPRISES PRIVATE LIMITED,3W,2017,0,3W
11504,SSEV ENTERPRISES PRIVATE LIMITED,3W,2018,0,3W
11505,SSEV ENTERPRISES PRIVATE LIMITED,3W,2019,0,3W
11506,SSEV ENTERPRISES PRIVATE LIMITED,3W,2020,0,3W
11507,SSEV ENTERPRISES PRIVATE LIMITED,3W,2021,0,3W
11508,SSEV ENTERPRISES PRIVATE LIMITED,3W,2022,340,3W
11509,SSEV ENTERPRISES PRIVATE LIMITED,3W,2023,767,3W
11510,SSEV ENTERPRISES PRIVATE LIMITED,3W,2024,620,3W
11511,SSV TECHNOLOGIES,3W,2015,0,3W
11512,SSV TECHNOLOGIES,3W,2016,0,3W
11513,SSV TECHNOLOGIES,3W,2017,0,3W
11514,SSV TECHNOLOGIES,3W,2018,0,3W
11515,SSV TECHNOLOGIES,3W,2019,0,3W
11516,SSV TECHNOLOGIES,3W,2020,0,3W
11517,SSV TECHNOLOGIES,3W,2021,0,3W
11518,SSV TECHNOLOGIES,3W,2022,2,3W
11519,SSV TECHNOLOGIES,3W,2023,0,3W
11520,SSV TECHNOLOGIES,3W,2024,1,3W
11521,STANDARD CORPORATION INDIA LTD,3W,2015,0,3W
11522,STANDARD CORPORATION INDIA LTD,3W,2016,0,3W
11523,STANDARD CORPORATION INDIA LTD,3W,2017,3,3W
11524,STANDARD CORPORATION INDIA LTD,3W,2018,0,3W
11525,STANDARD CORPORATION INDIA LTD,3W,2019,0,3W
11526,STANDARD CORPORATION INDIA LTD,3W,2020,0,3W
11527,STANDARD CORPORATION INDIA LTD,3W,2021,0,3W
11528,STANDARD CORPORATION INDIA LTD,3W,2022,0,3W
11529,STANDARD CORPORATION INDIA LTD,3W,2023,0,3W
11530,STANDARD CORPORATION INDIA LTD,3W,2024,0,3W
11531,STAR BULL E MOTORS,3W,2015,0,3W
11532,STAR BULL E MOTORS,3W,2016,0,3W
11533,STAR BULL E MOTORS,3W,2017,0,3W
11534,STAR BULL E MOTORS,3W,2018,185,3W
11535,STAR BULL E MOTORS,3W,2019,361,3W
11536,STAR BULL E MOTORS,3W,2020,257,3W
11537,STAR BULL E MOTORS,3W,2021,434,3W
11538,STAR BULL E MOTORS,3W,2022,2217,3W
11539,STAR BULL E MOTORS,3W,2023,2077,3W
11540,STAR BULL E MOTORS,3W,2024,1133,3W
11541,STAR IGLOBAL AUTOMOTIVE PVT LTD,3W,2015,0,3W
11542,STAR IGLOBAL AUTOMOTIVE PVT LTD,3W,2016,0,3W
11543,STAR IGLOBAL AUTOMOTIVE PVT LTD,3W,2017,0,3W
11544,STAR IGLOBAL AUTOMOTIVE PVT LTD,3W,2018,0,3W
11545,STAR IGLOBAL AUTOMOTIVE PVT LTD,3W,2019,0,3W
11546,STAR IGLOBAL AUTOMOTIVE PVT LTD,3W,2020,12,3W
11547,STAR IGLOBAL AUTOMOTIVE PVT LTD,3W,2021,81,3W
11548,STAR IGLOBAL AUTOMOTIVE PVT LTD,3W,2022,211,3W
11549,STAR IGLOBAL AUTOMOTIVE PVT LTD,3W,2023,570,3W
11550,STAR IGLOBAL AUTOMOTIVE PVT LTD,3W,2024,315,3W
11551,STAR INDUSTRIES,3W,2015,0,3W
11552,STAR INDUSTRIES,3W,2016,0,3W
11553,STAR INDUSTRIES,3W,2017,0,3W
11554,STAR INDUSTRIES,3W,2018,0,3W
11555,STAR INDUSTRIES,3W,2019,0,3W
11556,STAR INDUSTRIES,3W,2020,0,3W
11557,STAR INDUSTRIES,3W,2021,0,3W
11558,STAR INDUSTRIES,3W,2022,0,3W
11559,STAR INDUSTRIES,3W,2023,0,3W
11560,STAR INDUSTRIES,3W,2024,47,3W
11561,SUCCESSPATH MARKETING PVT LTD,3W,2015,0,3W
11562,SUCCESSPATH MARKETING PVT LTD,3W,2016,17,3W
11563,SUCCESSPATH MARKETING PVT LTD,3W,2017,30,3W
11564,SUCCESSPATH MARKETING PVT LTD,3W,2018,6,3W
11565,SUCCESSPATH MARKETING PVT LTD,3W,2019,0,3W
11566,SUCCESSPATH MARKETING PVT LTD,3W,2020,0,3W
11567,SUCCESSPATH MARKETING PVT LTD,3W,2021,0,3W
11568,SUCCESSPATH MARKETING PVT LTD,3W,2022,0,3W
11569,SUCCESSPATH MARKETING PVT LTD,3W,2023,0,3W
11570,SUCCESSPATH MARKETING PVT LTD,3W,2024,0,3W
11571,SUDHRAJ ELECTRIC MOBILITY PVT. LTD.,3W,2015,0,3W
11572,SUDHRAJ ELECTRIC MOBILITY PVT. LTD.,3W,2016,0,3W
11573,SUDHRAJ ELECTRIC MOBILITY PVT. LTD.,3W,2017,0,3W
11574,SUDHRAJ ELECTRIC MOBILITY PVT. LTD.,3W,2018,0,3W
11575,SUDHRAJ ELECTRIC MOBILITY PVT. LTD.,3W,2019,0,3W
11576,SUDHRAJ ELECTRIC MOBILITY PVT. LTD.,3W,2020,0,3W
11577,SUDHRAJ ELECTRIC MOBILITY PVT. LTD.,3W,2021,0,3W
11578,SUDHRAJ ELECTRIC MOBILITY PVT. LTD.,3W,2022,11,3W
11579,SUDHRAJ ELECTRIC MOBILITY PVT. LTD.,3W,2023,175,3W
11580,SUDHRAJ ELECTRIC MOBILITY PVT. LTD.,3W,2024,223,3W
11581,SUGANJI RARA ELECTRIC VEHICLE PVT LTD,3W,2015,0,3W
11582,SUGANJI RARA ELECTRIC VEHICLE PVT LTD,3W,2016,0,3W
11583,SUGANJI RARA ELECTRIC VEHICLE PVT LTD,3W,2017,0,3W
11584,SUGANJI RARA ELECTRIC VEHICLE PVT LTD,3W,2018,2,3W
11585,SUGANJI RARA ELECTRIC VEHICLE PVT LTD,3W,2019,0,3W
11586,SUGANJI RARA ELECTRIC VEHICLE PVT LTD,3W,2020,18,3W
11587,SUGANJI RARA ELECTRIC VEHICLE PVT LTD,3W,2021,10,3W
11588,SUGANJI RARA ELECTRIC VEHICLE PVT LTD,3W,2022,4,3W
11589,SUGANJI RARA ELECTRIC VEHICLE PVT LTD,3W,2023,0,3W
11590,SUGANJI RARA ELECTRIC VEHICLE PVT LTD,3W,2024,0,3W
11591,SUMEC CO LTD (IMPORTER: ROUTE & MARS EV LLP),2W,2015,0,2W
11592,SUMEC CO LTD (IMPORTER: ROUTE & MARS EV LLP),2W,2016,0,2W
11593,SUMEC CO LTD (IMPORTER: ROUTE & MARS EV LLP),2W,2017,0,2W
11594,SUMEC CO LTD (IMPORTER: ROUTE & MARS EV LLP),2W,2018,0,2W
11595,SUMEC CO LTD (IMPORTER: ROUTE & MARS EV LLP),2W,2019,0,2W
11596,SUMEC CO LTD (IMPORTER: ROUTE & MARS EV LLP),2W,2020,0,2W
11597,SUMEC CO LTD (IMPORTER: ROUTE & MARS EV LLP),2W,2021,0,2W
11598,SUMEC CO LTD (IMPORTER: ROUTE & MARS EV LLP),2W,2022,0,2W
11599,SUMEC CO LTD (IMPORTER: ROUTE & MARS EV LLP),2W,2023,0,2W
11600,SUMEC CO LTD (IMPORTER: ROUTE & MARS EV LLP),2W,2024,1,2W
11601,SUMFONL AUTO TRADERS PVT LTD,3W,2015,0,3W
11602,SUMFONL AUTO TRADERS PVT LTD,3W,2016,0,3W
11603,SUMFONL AUTO TRADERS PVT LTD,3W,2017,9,3W
11604,SUMFONL AUTO TRADERS PVT LTD,3W,2018,197,3W
11605,SUMFONL AUTO TRADERS PVT LTD,3W,2019,345,3W
11606,SUMFONL AUTO TRADERS PVT LTD,3W,2020,216,3W
11607,SUMFONL AUTO TRADERS PVT LTD,3W,2021,78,3W
11608,SUMFONL AUTO TRADERS PVT LTD,3W,2022,77,3W
11609,SUMFONL AUTO TRADERS PVT LTD,3W,2023,286,3W
11610,SUMFONL AUTO TRADERS PVT LTD,3W,2024,162,3W
11611,SUN AUTO,3W,2015,0,3W
11612,SUN AUTO,3W,2016,0,3W
11613,SUN AUTO,3W,2017,0,3W
11614,SUN AUTO,3W,2018,0,3W
11615,SUN AUTO,3W,2019,0,3W
11616,SUN AUTO,3W,2020,0,3W
11617,SUN AUTO,3W,2021,0,3W
11618,SUN AUTO,3W,2022,0,3W
11619,SUN AUTO,3W,2023,0,3W
11620,SUN AUTO,3W,2024,2,3W
11621,SUN INDUSTRIES,3W,2015,0,3W
11622,SUN INDUSTRIES,3W,2016,0,3W
11623,SUN INDUSTRIES,3W,2017,0,3W
11624,SUN INDUSTRIES,3W,2018,0,3W
11625,SUN INDUSTRIES,3W,2019,0,3W
11626,SUN INDUSTRIES,3W,2020,0,3W
11627,SUN INDUSTRIES,3W,2021,0,3W
11628,SUN INDUSTRIES,3W,2022,0,3W
11629,SUN INDUSTRIES,3W,2023,0,3W
11630,SUN INDUSTRIES,3W,2024,207,3W
11631,SUN MOTORS,3W,2015,1,3W
11632,SUN MOTORS,3W,2016,3,3W
11633,SUN MOTORS,3W,2017,7,3W
11634,SUN MOTORS,3W,2018,4,3W
11635,SUN MOTORS,3W,2019,0,3W
11636,SUN MOTORS,3W,2020,0,3W
11637,SUN MOTORS,3W,2021,0,3W
11638,SUN MOTORS,3W,2022,0,3W
11639,SUN MOTORS,3W,2023,0,3W
11640,SUN MOTORS,3W,2024,0,3W
11641,SUN MOTORS PVT LTD,3W,2015,0,3W
11642,SUN MOTORS PVT LTD,3W,2016,0,3W
11643,SUN MOTORS PVT LTD,3W,2017,6,3W
11644,SUN MOTORS PVT LTD,3W,2018,0,3W
11645,SUN MOTORS PVT LTD,3W,2019,0,3W
11646,SUN MOTORS PVT LTD,3W,2020,0,3W
11647,SUN MOTORS PVT LTD,3W,2021,0,3W
11648,SUN MOTORS PVT LTD,3W,2022,0,3W
11649,SUN MOTORS PVT LTD,3W,2023,0,3W
11650,SUN MOTORS PVT LTD,3W,2024,0,3W
11651,SUN SHINE ENGINEERING WORKS,3W,2015,0,3W
11652,SUN SHINE ENGINEERING WORKS,3W,2016,1,3W
11653,SUN SHINE ENGINEERING WORKS,3W,2017,1,3W
11654,SUN SHINE ENGINEERING WORKS,3W,2018,0,3W
11655,SUN SHINE ENGINEERING WORKS,3W,2019,0,3W
11656,SUN SHINE ENGINEERING WORKS,3W,2020,0,3W
11657,SUN SHINE ENGINEERING WORKS,3W,2021,0,3W
11658,SUN SHINE ENGINEERING WORKS,3W,2022,0,3W
11659,SUN SHINE ENGINEERING WORKS,3W,2023,0,3W
11660,SUN SHINE ENGINEERING WORKS,3W,2024,0,3W
11661,SUNANDA GREENTECH PVT LTD,3W,2015,0,3W
11662,SUNANDA GREENTECH PVT LTD,3W,2016,0,3W
11663,SUNANDA GREENTECH PVT LTD,3W,2017,0,3W
11664,SUNANDA GREENTECH PVT LTD,3W,2018,0,3W
11665,SUNANDA GREENTECH PVT LTD,3W,2019,0,3W
11666,SUNANDA GREENTECH PVT LTD,3W,2020,0,3W
11667,SUNANDA GREENTECH PVT LTD,3W,2021,0,3W
11668,SUNANDA GREENTECH PVT LTD,3W,2022,0,3W
11669,SUNANDA GREENTECH PVT LTD,3W,2023,11,3W
11670,SUNANDA GREENTECH PVT LTD,3W,2024,112,3W
11671,SUNARIYA MOTORS PVT LTD,3W,2015,0,3W
11672,SUNARIYA MOTORS PVT LTD,3W,2016,0,3W
11673,SUNARIYA MOTORS PVT LTD,3W,2017,0,3W
11674,SUNARIYA MOTORS PVT LTD,3W,2018,0,3W
11675,SUNARIYA MOTORS PVT LTD,3W,2019,0,3W
11676,SUNARIYA MOTORS PVT LTD,3W,2020,0,3W
11677,SUNARIYA MOTORS PVT LTD,3W,2021,0,3W
11678,SUNARIYA MOTORS PVT LTD,3W,2022,0,3W
11679,SUNARIYA MOTORS PVT LTD,3W,2023,36,3W
11680,SUNARIYA MOTORS PVT LTD,3W,2024,31,3W
11681,SUNKU AUTO LTD,3W,2015,0,3W
11682,SUNKU AUTO LTD,3W,2016,0,3W
11683,SUNKU AUTO LTD,3W,2017,6,3W
11684,SUNKU AUTO LTD,3W,2018,0,3W
11685,SUNKU AUTO LTD,3W,2019,0,3W
11686,SUNKU AUTO LTD,3W,2020,0,3W
11687,SUNKU AUTO LTD,3W,2021,0,3W
11688,SUNKU AUTO LTD,3W,2022,0,3W
11689,SUNKU AUTO LTD,3W,2023,0,3W
11690,SUNKU AUTO LTD,3W,2024,0,3W
11691,SUNLECTRA AUTO,3W,2015,0,3W
11692,SUNLECTRA AUTO,3W,2016,0,3W
11693,SUNLECTRA AUTO,3W,2017,0,3W
11694,SUNLECTRA AUTO,3W,2018,0,3W
11695,SUNLECTRA AUTO,3W,2019,0,3W
11696,SUNLECTRA AUTO,3W,2020,0,3W
11697,SUNLECTRA AUTO,3W,2021,1,3W
11698,SUNLECTRA AUTO,3W,2022,0,3W
11699,SUNLECTRA AUTO,3W,2023,0,3W
11700,SUNLECTRA AUTO,3W,2024,0,3W
11701,SUNSHINE TECHNOLOGIES,3W,2015,0,3W
11702,SUNSHINE TECHNOLOGIES,3W,2016,0,3W
11703,SUNSHINE TECHNOLOGIES,3W,2017,0,3W
11704,SUNSHINE TECHNOLOGIES,3W,2018,0,3W
11705,SUNSHINE TECHNOLOGIES,3W,2019,17,3W
11706,SUNSHINE TECHNOLOGIES,3W,2020,0,3W
11707,SUNSHINE TECHNOLOGIES,3W,2021,0,3W
11708,SUNSHINE TECHNOLOGIES,3W,2022,0,3W
11709,SUNSHINE TECHNOLOGIES,3W,2023,2,3W
11710,SUNSHINE TECHNOLOGIES,3W,2024,7,3W
11711,SUNULTRA POWER SOLUTIONS PVT LTD,3W,2015,0,3W
11712,SUNULTRA POWER SOLUTIONS PVT LTD,3W,2016,0,3W
11713,SUNULTRA POWER SOLUTIONS PVT LTD,3W,2017,0,3W
11714,SUNULTRA POWER SOLUTIONS PVT LTD,3W,2018,0,3W
11715,SUNULTRA POWER SOLUTIONS PVT LTD,3W,2019,0,3W
11716,SUNULTRA POWER SOLUTIONS PVT LTD,3W,2020,9,3W
11717,SUNULTRA POWER SOLUTIONS PVT LTD,3W,2021,28,3W
11718,SUNULTRA POWER SOLUTIONS PVT LTD,3W,2022,82,3W
11719,SUNULTRA POWER SOLUTIONS PVT LTD,3W,2023,142,3W
11720,SUNULTRA POWER SOLUTIONS PVT LTD,3W,2024,52,3W
11721,SUPER METRO INDUSTRIES,3W,2015,0,3W
11722,SUPER METRO INDUSTRIES,3W,2016,0,3W
11723,SUPER METRO INDUSTRIES,3W,2017,0,3W
11724,SUPER METRO INDUSTRIES,3W,2018,0,3W
11725,SUPER METRO INDUSTRIES,3W,2019,0,3W
11726,SUPER METRO INDUSTRIES,3W,2020,1,3W
11727,SUPER METRO INDUSTRIES,3W,2021,94,3W
11728,SUPER METRO INDUSTRIES,3W,2022,1006,3W
11729,SUPER METRO INDUSTRIES,3W,2023,1198,3W
11730,SUPER METRO INDUSTRIES,3W,2024,538,3W
11731,SUPER POWER MOTORS,3W,2015,0,3W
11732,SUPER POWER MOTORS,3W,2016,0,3W
11733,SUPER POWER MOTORS,3W,2017,0,3W
11734,SUPER POWER MOTORS,3W,2018,0,3W
11735,SUPER POWER MOTORS,3W,2019,0,3W
11736,SUPER POWER MOTORS,3W,2020,0,3W
11737,SUPER POWER MOTORS,3W,2021,0,3W
11738,SUPER POWER MOTORS,3W,2022,0,3W
11739,SUPER POWER MOTORS,3W,2023,2,3W
11740,SUPER POWER MOTORS,3W,2024,107,3W
11741,SUPERECO AUTOMOTIVE CO,2W,2015,0,2W
11742,SUPERECO AUTOMOTIVE CO,2W,2016,0,2W
11743,SUPERECO AUTOMOTIVE CO,2W,2017,0,2W
11744,SUPERECO AUTOMOTIVE CO,2W,2018,1,2W
11745,SUPERECO AUTOMOTIVE CO,2W,2019,0,2W
11746,SUPERECO AUTOMOTIVE CO,2W,2020,7,2W
11747,SUPERECO AUTOMOTIVE CO,2W,2021,8,2W
11748,SUPERECO AUTOMOTIVE CO,2W,2022,14,2W
11749,SUPERECO AUTOMOTIVE CO,2W,2023,128,2W
11750,SUPERECO AUTOMOTIVE CO,2W,2024,15,2W
11751,SUPERECO AUTOMOTIVE CO,3W,2015,1,3W
11752,SUPERECO AUTOMOTIVE CO,3W,2016,8,3W
11753,SUPERECO AUTOMOTIVE CO,3W,2017,325,3W
11754,SUPERECO AUTOMOTIVE CO,3W,2018,700,3W
11755,SUPERECO AUTOMOTIVE CO,3W,2019,444,3W
11756,SUPERECO AUTOMOTIVE CO,3W,2020,157,3W
11757,SUPERECO AUTOMOTIVE CO,3W,2021,134,3W
11758,SUPERECO AUTOMOTIVE CO,3W,2022,55,3W
11759,SUPERECO AUTOMOTIVE CO,3W,2023,134,3W
11760,SUPERECO AUTOMOTIVE CO,3W,2024,71,3W
11761,SUPERECO AUTOMOTIVE CO LLP,3W,2015,0,3W
11762,SUPERECO AUTOMOTIVE CO LLP,3W,2016,1,3W
11763,SUPERECO AUTOMOTIVE CO LLP,3W,2017,47,3W
11764,SUPERECO AUTOMOTIVE CO LLP,3W,2018,5,3W
11765,SUPERECO AUTOMOTIVE CO LLP,3W,2019,0,3W
11766,SUPERECO AUTOMOTIVE CO LLP,3W,2020,2,3W
11767,SUPERECO AUTOMOTIVE CO LLP,3W,2021,0,3W
11768,SUPERECO AUTOMOTIVE CO LLP,3W,2022,0,3W
11769,SUPERECO AUTOMOTIVE CO LLP,3W,2023,1,3W
11770,SUPERECO AUTOMOTIVE CO LLP,3W,2024,0,3W
11771,SUPERTECH EV LIMITED,3W,2015,0,3W
11772,SUPERTECH EV LIMITED,3W,2016,0,3W
11773,SUPERTECH EV LIMITED,3W,2017,3,3W
11774,SUPERTECH EV LIMITED,3W,2018,111,3W
11775,SUPERTECH EV LIMITED,3W,2019,82,3W
11776,SUPERTECH EV LIMITED,3W,2020,116,3W
11777,SUPERTECH EV LIMITED,3W,2021,356,3W
11778,SUPERTECH EV LIMITED,3W,2022,1038,3W
11779,SUPERTECH EV LIMITED,3W,2023,2020,3W
11780,SUPERTECH EV LIMITED,3W,2024,1390,3W
11781,SUPERTECH EV LIMITED,LMV,2015,0,4W
11782,SUPERTECH EV LIMITED,LMV,2016,0,4W
11783,SUPERTECH EV LIMITED,LMV,2017,0,4W
11784,SUPERTECH EV LIMITED,LMV,2018,0,4W
11785,SUPERTECH EV LIMITED,LMV,2019,0,4W
11786,SUPERTECH EV LIMITED,LMV,2020,0,4W
11787,SUPERTECH EV LIMITED,LMV,2021,0,4W
11788,SUPERTECH EV LIMITED,LMV,2022,0,4W
11789,SUPERTECH EV LIMITED,LMV,2023,0,4W
11790,SUPERTECH EV LIMITED,LMV,2024,1,4W
11791,SUPREME SALES AGENCY,3W,2015,0,3W
11792,SUPREME SALES AGENCY,3W,2016,0,3W
11793,SUPREME SALES AGENCY,3W,2017,0,3W
11794,SUPREME SALES AGENCY,3W,2018,0,3W
11795,SUPREME SALES AGENCY,3W,2019,0,3W
11796,SUPREME SALES AGENCY,3W,2020,0,3W
11797,SUPREME SALES AGENCY,3W,2021,0,3W
11798,SUPREME SALES AGENCY,3W,2022,0,3W
11799,SUPREME SALES AGENCY,3W,2023,0,3W
11800,SUPREME SALES AGENCY,3W,2024,50,3W
11801,SUPREME SMART POWER PVT LTD,3W,2015,0,3W
11802,SUPREME SMART POWER PVT LTD,3W,2016,0,3W
11803,SUPREME SMART POWER PVT LTD,3W,2017,0,3W
11804,SUPREME SMART POWER PVT LTD,3W,2018,0,3W
11805,SUPREME SMART POWER PVT LTD,3W,2019,0,3W
11806,SUPREME SMART POWER PVT LTD,3W,2020,0,3W
11807,SUPREME SMART POWER PVT LTD,3W,2021,64,3W
11808,SUPREME SMART POWER PVT LTD,3W,2022,244,3W
11809,SUPREME SMART POWER PVT LTD,3W,2023,434,3W
11810,SUPREME SMART POWER PVT LTD,3W,2024,219,3W
11811,SUPROVA ENTERPRISE,3W,2015,0,3W
11812,SUPROVA ENTERPRISE,3W,2016,0,3W
11813,SUPROVA ENTERPRISE,3W,2017,0,3W
11814,SUPROVA ENTERPRISE,3W,2018,0,3W
11815,SUPROVA ENTERPRISE,3W,2019,0,3W
11816,SUPROVA ENTERPRISE,3W,2020,2,3W
11817,SUPROVA ENTERPRISE,3W,2021,0,3W
11818,SUPROVA ENTERPRISE,3W,2022,0,3W
11819,SUPROVA ENTERPRISE,3W,2023,4,3W
11820,SUPROVA ENTERPRISE,3W,2024,3,3W
11821,SURYA INTERNATIONAL,3W,2015,0,3W
11822,SURYA INTERNATIONAL,3W,2016,0,3W
11823,SURYA INTERNATIONAL,3W,2017,0,3W
11824,SURYA INTERNATIONAL,3W,2018,0,3W
11825,SURYA INTERNATIONAL,3W,2019,0,3W
11826,SURYA INTERNATIONAL,3W,2020,0,3W
11827,SURYA INTERNATIONAL,3W,2021,0,3W
11828,SURYA INTERNATIONAL,3W,2022,0,3W
11829,SURYA INTERNATIONAL,3W,2023,16,3W
11830,SURYA INTERNATIONAL,3W,2024,13,3W
11831,SURYA TRAILORS AND TANKERS,LMV,2015,1,4W
11832,SURYA TRAILORS AND TANKERS,LMV,2016,2,4W
11833,SURYA TRAILORS AND TANKERS,LMV,2017,0,4W
11834,SURYA TRAILORS AND TANKERS,LMV,2018,0,4W
11835,SURYA TRAILORS AND TANKERS,LMV,2019,0,4W
11836,SURYA TRAILORS AND TANKERS,LMV,2020,0,4W
11837,SURYA TRAILORS AND TANKERS,LMV,2021,0,4W
11838,SURYA TRAILORS AND TANKERS,LMV,2022,0,4W
11839,SURYA TRAILORS AND TANKERS,LMV,2023,0,4W
11840,SURYA TRAILORS AND TANKERS,LMV,2024,0,4W
11841,SUZUKI MOTORCYCLE INDIA PVT LTD,2W,2015,17,2W
11842,SUZUKI MOTORCYCLE INDIA PVT LTD,2W,2016,24,2W
11843,SUZUKI MOTORCYCLE INDIA PVT LTD,2W,2017,20,2W
11844,SUZUKI MOTORCYCLE INDIA PVT LTD,2W,2018,2,2W
11845,SUZUKI MOTORCYCLE INDIA PVT LTD,2W,2019,1,2W
11846,SUZUKI MOTORCYCLE INDIA PVT LTD,2W,2020,0,2W
11847,SUZUKI MOTORCYCLE INDIA PVT LTD,2W,2021,0,2W
11848,SUZUKI MOTORCYCLE INDIA PVT LTD,2W,2022,9,2W
11849,SUZUKI MOTORCYCLE INDIA PVT LTD,2W,2023,0,2W
11850,SUZUKI MOTORCYCLE INDIA PVT LTD,2W,2024,0,2W
11851,SUZUKI MOTORCYCLE INDIA PVT LTD,3W,2015,0,3W
11852,SUZUKI MOTORCYCLE INDIA PVT LTD,3W,2016,0,3W
11853,SUZUKI MOTORCYCLE INDIA PVT LTD,3W,2017,1,3W
11854,SUZUKI MOTORCYCLE INDIA PVT LTD,3W,2018,0,3W
11855,SUZUKI MOTORCYCLE INDIA PVT LTD,3W,2019,0,3W
11856,SUZUKI MOTORCYCLE INDIA PVT LTD,3W,2020,0,3W
11857,SUZUKI MOTORCYCLE INDIA PVT LTD,3W,2021,0,3W
11858,SUZUKI MOTORCYCLE INDIA PVT LTD,3W,2022,0,3W
11859,SUZUKI MOTORCYCLE INDIA PVT LTD,3W,2023,0,3W
11860,SUZUKI MOTORCYCLE INDIA PVT LTD,3W,2024,0,3W
11861,SVS ENTERPRISES,3W,2015,0,3W
11862,SVS ENTERPRISES,3W,2016,0,3W
11863,SVS ENTERPRISES,3W,2017,0,3W
11864,SVS ENTERPRISES,3W,2018,0,3W
11865,SVS ENTERPRISES,3W,2019,0,3W
11866,SVS ENTERPRISES,3W,2020,0,3W
11867,SVS ENTERPRISES,3W,2021,0,3W
11868,SVS ENTERPRISES,3W,2022,0,3W
11869,SVS ENTERPRISES,3W,2023,84,3W
11870,SVS ENTERPRISES,3W,2024,17,3W
11871,SWADESHI INDUSTRIES,3W,2015,0,3W
11872,SWADESHI INDUSTRIES,3W,2016,0,3W
11873,SWADESHI INDUSTRIES,3W,2017,0,3W
11874,SWADESHI INDUSTRIES,3W,2018,19,3W
11875,SWADESHI INDUSTRIES,3W,2019,18,3W
11876,SWADESHI INDUSTRIES,3W,2020,0,3W
11877,SWADESHI INDUSTRIES,3W,2021,0,3W
11878,SWADESHI INDUSTRIES,3W,2022,0,3W
11879,SWADESHI INDUSTRIES,3W,2023,0,3W
11880,SWADESHI INDUSTRIES,3W,2024,0,3W
11881,SWARNCHAKRA AUTOMOBILES PVT LTD,3W,2015,0,3W
11882,SWARNCHAKRA AUTOMOBILES PVT LTD,3W,2016,0,3W
11883,SWARNCHAKRA AUTOMOBILES PVT LTD,3W,2017,0,3W
11884,SWARNCHAKRA AUTOMOBILES PVT LTD,3W,2018,0,3W
11885,SWARNCHAKRA AUTOMOBILES PVT LTD,3W,2019,0,3W
11886,SWARNCHAKRA AUTOMOBILES PVT LTD,3W,2020,0,3W
11887,SWARNCHAKRA AUTOMOBILES PVT LTD,3W,2021,15,3W
11888,SWARNCHAKRA AUTOMOBILES PVT LTD,3W,2022,7,3W
11889,SWARNCHAKRA AUTOMOBILES PVT LTD,3W,2023,5,3W
11890,SWARNCHAKRA AUTOMOBILES PVT LTD,3W,2024,4,3W
11891,SWASTIK,3W,2015,0,3W
11892,SWASTIK,3W,2016,0,3W
11893,SWASTIK,3W,2017,0,3W
11894,SWASTIK,3W,2018,0,3W
11895,SWASTIK,3W,2019,27,3W
11896,SWASTIK,3W,2020,40,3W
11897,SWASTIK,3W,2021,0,3W
11898,SWASTIK,3W,2022,0,3W
11899,SWASTIK,3W,2023,0,3W
11900,SWASTIK,3W,2024,1,3W
11901,SWITCH MOBILITY AUTOMOTIVE LTD,LMV,2015,0,4W
11902,SWITCH MOBILITY AUTOMOTIVE LTD,LMV,2016,0,4W
11903,SWITCH MOBILITY AUTOMOTIVE LTD,LMV,2017,0,4W
11904,SWITCH MOBILITY AUTOMOTIVE LTD,LMV,2018,0,4W
11905,SWITCH MOBILITY AUTOMOTIVE LTD,LMV,2019,0,4W
